Date,Open,High,Low,Close,Volume,MA20,MA50,RSI,VWAP,CMF,CCI,ADX,OBV,V_Pattern,V2_Pattern,Outcome,LR,HR,CR
2010-03-16,39.24256134033203,39.810638427734375,38.935977935791016,39.76555633544922,3338201.0,-0.08552423855168705,-0.07735327719147557,0.21296479535687324,-1.6845790398669056,0.8481684015784221,0.007822617459723914,-1.6006716006653028,1.4185020241083548,0,1,0,,,
2010-03-17,39.9368782043457,40.75743865966797,39.864742279052734,40.27051544189453,4321329.0,-0.08481210384588524,-0.07859606674208525,0.5338516578439183,-1.6830037688751687,0.7853405995258401,1.1378982033416825,-1.591446945771169,1.460635129736954,0,1,0,-0.025170030568953203,0.020634954743252835,0.010657596067343405
2010-03-18,40.11722183227539,40.55004501342773,39.15238952636719,39.42290496826172,4241814.0,-0.08697008061004169,-0.08135106440809677,-0.06971969538451742,-1.6834320208194868,0.38395679325030846,0.33146330193801377,-1.650481008979523,1.4192772980794082,0,1,0,-0.02933272354531361,0.015897904965143376,-0.010300024420570342
2010-03-19,38.2867431640625,39.46799087524414,37.90802383422852,38.2867431640625,7436067.0,-0.09268874003255419,-0.08578340018760611,-0.7089052775702402,-1.688578742815327,-0.2606661995471319,-1.4097143541325157,-1.5730510393663106,1.3467753903625135,0,1,0,-0.009606581000027106,0.06267157373599325,0.04688935425669317
2010-03-22,37.944095611572266,38.51217269897461,37.51127243041992,38.16050338745117,4790326.0,-0.09717734776964973,-0.08993762944593017,-0.7721616308074286,-1.6920752534649954,0.09564901696004287,-2.0932098779811636,-1.4655657220227205,1.3000695479345417,0,1,0,-0.011304779288686253,0.07348086610658547,0.03273665290376062
2010-03-23,38.358882904052734,38.71956634521485,38.016231536865234,38.304779052734375,5048390.0,-0.09858003540515559,-0.09396149156172305,-0.6634293556996487,-1.695275454062621,0.32338665155299867,-1.3504824873553447,-1.3950755532241514,1.349291523193626,0,1,0,-0.022211721502383104,0.06285440554235412,0.0066162532149846446
2010-03-24,37.96212768554688,38.53922653198242,37.89900970458984,38.09738540649414,4630630.0,-0.10125592914892649,-0.0977854645005181,-0.7788637293916764,-1.6986021039487669,0.15204902910135806,-1.3273137174923044,-1.3181211439266403,1.304142722230552,0,1,0,-0.01177020899941142,0.07297551489000285,-0.025423727125626894
2010-03-25,38.3498649597168,38.56627655029297,36.77186584472656,36.88007354736328,5850419.0,-0.10615454498514777,-0.10253066965677857,-1.36163230046635,-1.7061665798584669,-0.5605889283805079,-1.954529519451051,-1.1481427495957335,1.2471009367755301,0,1,0,-0.04142014204264123,0.06319524750222814,-0.08094672264476593
2010-03-26,36.88908767700195,37.15058517456055,35.52750015258789,35.99639129638672,9840046.0,-0.11381539079887834,-0.10811888968631635,-1.6929995791565986,-1.722438323591797,-1.0495132418917217,-2.2917119799392305,-0.9071713248302947,1.1511601515429606,0,1,0,-0.03691932779541348,0.10489000185148983,0.01075798338624043
2010-03-29,36.284942626953125,36.83498764038086,36.230838775634766,36.60955810546875,6036620.0,-0.12041882087728155,-0.1136462719611176,-1.2162636956906523,-1.7302232818470142,-1.020970236003388,-1.5785367766520928,-0.6834121446909585,1.2100174031198978,0,1,0,-0.021042178037476374,0.12424845579350584,0.008016012313381667
2010-03-30,36.6997299194336,36.75383377075195,36.29396057128906,36.48331832885742,5947900.0,-0.1281228211138609,-0.11866958363856335,-1.2683564265635772,-1.7379745640451947,-0.984668860044447,-1.3384278801683052,-0.47563576313300304,1.1520251745790149,0,1,0,-0.03201977372872474,0.11083741378534219,0.009605942538566122
2010-03-31,36.80793380737305,36.95220947265625,36.42921447753906,36.59152221679688,7160259.0,-0.13623683857891267,-0.12431863774617467,-1.180976601659893,-1.746611306604806,-1.0552126565803057,-1.083119944354148,-0.31724662073105603,1.221837944857586,0,1,0,-0.03509641429114095,0.10825508844054241,-0.004448820630699894
2010-04-01,36.97024154663086,37.57439041137695,36.76284790039063,37.52930450439453,6334941.0,-0.1395385581827878,-0.12806439701744593,-0.48418393308821966,-1.7513352631623684,-0.3711523552419043,-0.6367002887478745,-0.27275777153649594,1.2836038363932558,0,1,0,-0.03942829668290477,0.10349930485533733,-0.026860439805142647
2010-04-05,37.98016357421875,38.71956634521485,37.53832244873047,38.422000885009766,4928729.0,-0.14180444382743368,-0.1296113679884129,0.06246552724066225,-1.7529748017298687,-0.4727532717598626,-0.08237151766270513,-0.3870790331538452,1.3316591128074653,0,1,0,-0.06535328735824726,0.07400283917129376,-0.07111965523361159
2010-04-06,38.3498649597168,39.008113861083984,38.1514892578125,38.9720458984375,5181913.0,-0.14268921448332472,-0.12901170045741905,0.3587405803328944,-1.7534234923046887,-0.18976416056072232,0.22230079906986355,-0.5274319764910118,1.3821829418857907,0,1,0,-0.07345699708809397,0.06266133060473901,-0.09176251976127713
2010-04-07,38.9720458984375,38.9720458984375,38.29576110839844,38.71956634521485,8028495.0,-0.14376821199474982,-0.12915075555634367,0.20218395342289674,-1.7549492738641785,-0.08475787901905747,0.21246066820654863,-0.6577597095898094,1.303904840895637,0,1,0,-0.08838503769666635,0.04581213842053004,-0.13095783908989253
2010-04-08,38.27772903442383,38.27772903442383,37.565372467041016,38.25969314575195,6487428.0,-0.1465304328429124,-0.12935933636639899,-0.07522795155866395,-1.7573727294355503,0.22289324478681827,-0.13798823700342194,-0.6966544255833519,1.2406521958917662,0,1,0,-0.07102943398992442,0.06404280469299717,-0.16441549060295146
2010-04-09,38.44003677368164,38.71956634521485,38.04328155517578,38.710548400878906,4112283.0,-0.14860210076137093,-0.12935064841000551,0.19013964966275942,-1.7581064905956822,0.3369291368458822,0.18910948237260056,-0.7905262688378367,1.2807470958666796,0,1,0,-0.0761254568874433,0.060570320759188674,-0.13528165623399416
2010-04-12,38.78268814086914,39.18845748901367,38.55725860595703,38.67448043823242,4176161.0,-0.15086798640601679,-0.12813393008190388,0.16669713216561233,-1.7588970965526647,0.25110537443773306,0.4483561318705894,-0.9059170828482332,1.240029383205821,0,1,0,-0.08409046429854614,0.0510132405862272,-0.16165858834747213
2010-04-13,38.50315475463867,38.50315475463867,37.36699676513672,37.77276611328125,7081630.0,-0.15382442498036636,-0.12727353929583896,-0.3810394575303778,-1.7627461616760538,0.1721939969327969,-0.15748767078471979,-0.9146338319208464,1.1709832483679836,0,1,0,-0.07694103626817282,0.05828866682849552,-0.13709491044982666
2010-04-14,38.061317443847656,38.66546249389648,37.65554428100586,38.09738540649414,7903621.0,-0.15781669751394556,-0.1271344841969143,-0.16929462373301093,-1.7658812516147393,-0.08859941079410466,0.08225718890678564,-0.9432920799116603,1.2480438235848703,0,1,0,-0.06708053319846365,0.07137738358198585,-0.09930776949564447
2010-04-15,37.944095611572266,38.746620178222656,37.89900970458984,38.66546249389648,6626940.0,-0.16165791587353323,-0.12693459501991647,0.17998087757094963,-1.7669694323664813,0.28803264680952434,0.4186519880992204,-0.9805934093815811,1.3126567153629296,0,1,0,-0.0634320553287218,0.07384609253568714,-0.047574041496541354
2010-04-16,38.29576110839844,39.04418563842773,37.81785583496094,38.304779052734375,9709406.0,-0.16433381874665118,-0.1282295306922059,-0.04758685191442355,-1.7698191558821992,0.3273800283691688,0.4635487920165761,-1.0550249577059396,1.217989674600943,0,1,0,-0.07159518539956763,0.06366605731557248,-0.10121272673943035
