Date,Open,High,Low,Close,Volume,MA20,MA50,RSI,VWAP,CMF,CCI,ADX,OBV,V_Pattern,V2_Pattern,Outcome,LR,HR,CR
2010-03-16,46.22999954223633,46.77000045776367,46.08000183105469,46.77000045776367,307200.0,-0.932800313653614,-0.9334384594084909,0.7332262456503658,-1.1161199536907342,1.1109287833233241,0.5194203236479483,0.3452572854904696,-1.8221494487831977,0,0,0,,,
2010-03-17,46.84999847412109,47.470001220703125,46.84999847412109,47.45000076293945,348800.0,-0.9311089105948404,-0.9328873394064827,0.9941896500970184,-1.1153032869263386,1.255049767073096,0.7912274855185528,0.4816293082640245,-1.8081611182583137,0,0,0,-0.016463473070986088,0.013256419510663482,0.08360059459360276
2010-03-18,47.43999862670898,47.4900016784668,46.56999969482422,46.7599983215332,258200.0,-0.9295897235425578,-0.9323719749668583,0.5441072170471818,-1.1148458628632785,1.3618948872168157,0.6172620837480535,0.5571879129065702,-1.818516012012686,0,0,0,-0.028661681217853792,0.001053805078057537,0.036670213919697596
2010-03-19,46.97999954223633,47.34999847412109,45.93000030517578,46.59000015258789,465500.0,-0.92851337614152,-0.931920722489809,0.4371916486086806,-1.114099838642998,1.0596609223957711,0.41285981004017325,0.5188903109178183,-1.8371844978479313,0,0,0,-0.022455074310321718,0.010906803989246731,0.039563780051857365
2010-03-22,46.38999938964844,47.5,46.27000045776367,47.11000061035156,387600.0,-0.9274800824488235,-0.9316223531086311,0.6652580279937593,-1.1133476259519635,1.0192956406316784,0.6062669372387818,0.4978569463293152,-1.8216401259687882,0,0,0,-0.009873343699637337,0.023824868141579227,0.016097875027766887
2010-03-23,47.209999084472656,48.43000030517578,46.68000030517578,48.380001068115234,439600.0,-0.9259209164503129,-0.9315249515007443,1.140379517501119,-1.112112192599617,1.5891799011416217,1.2154312309554685,0.5599013308373485,-1.8040103378416694,0,0,0,-0.027170425869525856,0.025896862765802046,0.009764361675078811
2010-03-24,48.22999954223633,48.25,47.66999816894531,48.02000045776367,241300.0,-0.9249060748496738,-0.9314250839757856,0.9000284599484003,-1.1115112896585155,1.2864023104608797,1.193698730945012,0.6175139735948079,-1.8136874713154496,0,0,0,-0.047540289092229016,0.004133955322941555,-0.03534516425630318
2010-03-25,48.15999984741211,48.709999084472656,47.0,47.02000045776367,428700.0,-0.9241495566722087,-0.9313461765107776,0.292547617021822,-1.1107706026504611,0.764600309089325,0.7796435268856479,0.5571709418545289,-1.8308801241136659,0,0,0,-0.046438973781304724,0.011453545019107248,-0.049354412938194675
2010-03-26,47.34999847412109,47.619998931884766,46.22999954223633,46.43999862670898,290500.0,-0.9235714051985874,-0.9313498756215486,-0.02008860468009296,-1.1103984931381656,0.5484087299878497,0.026450883792183525,0.3891967899835152,-1.8425303821913,0,0,0,-0.03019987569376647,0.028923874885394947,0.04529989466989782
2010-03-29,46.77999877929688,47.2400016784668,46.36000061035156,46.5099983215332,306900.0,-0.9231131893905246,-0.9313819320731616,0.013392559709985765,-1.1099976478905014,0.30941359248568956,-0.108223699031277,0.23322079181757419,-1.830222415912381,0,0,0,-0.018303154592089983,0.041559008661679324,0.07127479481421284
2010-03-30,46.59999847412109,47.43000030517578,46.59999847412109,47.18000030517578,328500.0,-0.9226611231066884,-0.9312352135348078,0.32728086588976674,-1.1094250497294142,0.2723880538024625,0.24636589736450604,0.11150436917179439,-1.81704819980738,0,0,0,-0.014405465343461635,0.045366602590795654,0.074392668760171
2010-03-31,46.84999847412109,47.7400016784668,46.619998931884766,46.65999984741211,303000.0,-0.9225442622032434,-0.9312043902768936,0.027172629747443115,-1.1090147127420023,-0.0557647710250191,0.12872898972544372,0.03576027266938686,-1.8291997598677006,0,0,0,-0.01949974910967474,0.039423497208996884,0.06718952868032997
2010-04-01,47.0099983215332,47.88999938964844,46.25,47.0,165500.0,-0.9221998313633866,-0.931209322111038,0.19188660658039577,-1.108755467541584,0.15619891158615115,0.13386002558980684,-0.09351992954780199,-1.8225625216169314,0,0,0,-0.02314612130066952,0.036433792723935036,0.01114445905409748
2010-04-05,47.11000061035156,47.59999847412109,46.90999984741211,47.27000045776367,405300.0,-0.9221475510224537,-0.9312241171431457,0.32180503988688386,-1.1080578253264348,0.005328827520995484,0.3680207586848577,-0.21356583160662052,-1.8063083061303045,0,0,0,-0.025106389471825134,0.03404252072598072,-0.004042605136303191
2010-04-06,47.2400016784668,49.77999877929688,46.84999847412109,49.20000076293945,772600.0,-0.9214371613154434,-0.930729711822821,1.0776702061150358,-1.105793879035379,0.25643963393949354,1.6695727148779365,-0.10423967414491596,-1.7753238331844174,0,0,0,-0.027713166080070552,0.053733807409196116,-0.020520440264641695
2010-04-07,49.20000076293945,49.68000030517578,48.59999847412109,48.91999816894531,487800.0,-0.9203638898496447,-0.9302303751386777,0.9011521070663562,-1.1045046132876934,0.4567527903013019,1.7912705770597788,-0.0027225279304760853,-1.7948866417567753,0,0,0,-0.0664634229076444,0.011788577385436143,-0.050203276065062294
2010-04-08,48.720001220703125,49.459999084472656,47.790000915527344,49.290000915527344,262700.0,-0.9193828753247555,-0.9295991144779623,1.0307636892627547,-1.1037626267272111,0.34208847161845896,1.2840980762450624,-0.03436979156965336,-1.7843512792886358,0,0,0,-0.05703190964750387,0.021667980340740273,-0.11120201645591203
2010-04-09,49.43000030517578,49.43000030517578,48.43999862670898,48.97999954223633,428500.0,-0.9185956036605283,-0.9290726531763506,0.8243337207066068,-1.1026602394514728,0.16668730281421767,1.1163229103223904,-0.06375653637746044,-1.801535911255129,0,0,0,-0.07100831679833525,0.007100800722664306,-0.10225199476390437
