Date,Open,High,Low,Close,Volume,MA20,MA50,RSI,VWAP,CMF,CCI,ADX,OBV,CMF_Left_Slope,CMF_Right_Slope,VWAP_Left_Slope,VWAP_Right_Slope,V_Pattern,Outcome
2010-03-31,47.61000061035156,47.93999862670898,47.04999923706055,47.2400016784668,723000.0,0.10023458884086517,0.0898993796321941,0.49694273191428706,0.11897164319030795,0.7183926357618725,0.4793515537062119,0.3337505913861467,0.2029425452838721,0.8098406042538466,-0.3742883251124148,0.23897397234423673,-0.3046593781447468,0.0,1.0
2010-12-15,47.27999877929688,48.2599983215332,46.15999984741211,46.38999938964844,2328300.0,0.06868940587206643,0.053438396527352994,0.7806838997490908,0.07913049851861909,0.762208768644669,0.7439827094012088,0.40681221926697253,0.17211299247323308,-0.0762297986211273,1.6136010429263674,-0.7412918412259143,0.16109664352726794,1.0,1.0
2010-12-17,47.09999847412109,47.33000183105469,45.9900016784668,46.060001373291016,2131100.0,0.07288092268057067,0.055572527582555514,0.7062671119016434,0.07943151165284068,0.7395905362932695,0.6575225584830949,0.47517012525488034,0.1645690863330314,3.6599242782609567,-0.3715113926686504,0.4267769678162486,-0.29126297647514043,0.0,1.0
2012-11-30,51.5,53.09999847412109,51.369998931884766,52.84000015258789,1157300.0,0.1049715940958384,0.09989597494864086,0.7804202611552671,0.007555590828567271,0.7783087490159757,0.7845798820432308,0.07492422140395807,0.481073655261156,-0.29425213512662385,1.0073996829518261,-0.4509905486620462,0.031249403214687516,1.0,1.0
2012-12-04,52.380001068115234,53.380001068115234,52.119998931884766,52.7599983215332,1350500.0,0.10839716226114576,0.10102951336407387,0.7525135400089089,0.008080517647185204,0.7456386585735416,0.6990536339752509,0.12489271783328584,0.48378890774206224,1.1972938751500624,-0.5376091308007626,0.06578493720019019,-0.033301800387138425,0.0,1.0
2013-01-22,56.810001373291016,59.47999954223633,56.630001068115234,58.56999969482422,1301700.0,0.13781690623625298,0.12393701487415262,0.8479453977353555,0.01369265719340762,0.730919255300194,0.8958620650820145,0.19290067977835287,0.49821158534093263,-0.564377137887125,0.2094723987598189,-0.4260122352782916,0.2041909801470174,1.0,1.0
2013-01-24,57.77999877929688,58.40999984741211,56.959999084472656,57.5,790300.0,0.14057544955594253,0.12657727311846131,0.7401489808960895,0.014188347244406985,0.7011096239904039,0.7024240561142419,0.26540632971668476,0.4980632649213638,0.6064668477213948,-0.49034266646664376,0.04919231349863135,-0.06698420340877681,0.0,1.0
2013-01-29,56.83000183105469,59.0,56.54999923706055,58.7400016784668,1345400.0,0.14539724694546263,0.13021579156587762,0.7648647606968143,0.015057308260536084,0.7361949020896862,0.6396982809245562,0.32875574399211216,0.4976229180757107,-0.36886707632968985,0.8618440057080183,-0.07499928117791947,0.04371436887477876,1.0,1.0
2013-02-20,54.630001068115234,54.7599983215332,52.2599983215332,52.31999969482422,690900.0,0.15082954468482523,0.1404432927734557,0.27382817591440434,0.01796292101535446,0.4854655076080908,0.14033217862220831,0.30425942576449305,0.46956662751007594,0.72586840634847,-1.5727684087355345,0.3194730154659365,-0.29388787294732066,0.0,1.0
2013-11-04,54.34999847412109,60.13999938964844,54.06999969482422,57.77999877929688,3650300.0,0.13447895826318174,0.1255277019779917,0.7763425668158301,0.03626838717581615,0.679710583973168,0.7850524479796483,0.23954851984435735,0.526448497217509,-0.6429187809292747,0.16093869257510868,-0.46295733133548717,0.6821563170390239,1.0,1.0
2013-11-07,56.630001068115234,57.34000015258789,55.18000030517578,55.34999847412109,750300.0,0.13829739140476266,0.12836154757170745,0.5862506075756345,0.036956364732910085,0.6022053638158181,0.6095494522163845,0.3306690638910881,0.5067304510391,0.6899455744278967,-0.7848585766734842,1.4582699655810603,-0.26414717725521103,0.0,1.0
2014-01-16,59.59999847412109,60.27000045776367,59.31999969482422,59.90999984741211,1272500.0,0.16522144616782808,0.15556413221190293,0.6589141052053088,0.044933675312532007,0.7103362555546793,0.6345672073588298,0.3336242816073989,0.5747409666272464,-0.8988207139289257,1.2608686671726748,-0.09748229056280631,0.40344497899801635,1.0,1.0
2014-01-23,60.77999877929688,62.400001525878906,60.119998931884766,61.310001373291016,1835700.0,0.16822023099359573,0.1574265408465569,0.7256107940062884,0.04613624288961338,0.7512409769818446,0.8390001097328978,0.38133319221321016,0.5854431089014664,-0.4089099802027305,0.58453757205288,-0.10736869161107428,0.1351646343838508,1.0,1.0
2014-02-26,65.77999877929688,68.11000061035156,65.5199966430664,66.95999908447266,1209100.0,0.1962013539899239,0.17815559945352408,0.694986938829208,0.055776605000145585,0.5129967732980051,0.5935979451322954,0.4098714913738317,0.6510178735993608,-0.1950759693954689,0.6624848875665638,-0.06464115511946221,0.10403953891838259,1.0,1.0
2014-03-18,66.80000305175781,67.54000091552734,66.66999816894531,67.4000015258789,927100.0,0.21228060644355878,0.19408927638615572,0.5858471353806999,0.05984508422350732,0.5007909195148563,0.4760713938853135,0.2809371791646099,0.6657549904877171,-0.16533547101920756,0.4645024385649258,-0.11486296949563854,0.05079356328686632,1.0,1.0
2014-03-19,67.69000244140625,68.30999755859375,66.66000366210938,67.19999694824219,673000.0,0.21292501976578354,0.19515517502812577,0.5693739510473184,0.060091750402190836,0.5233671667853849,0.4864477853663711,0.2741615563552342,0.661318561937948,-0.6947671166387848,1.0113952001526116,-0.1413598225409688,0.04142605307534313,1.0,1.0
2014-04-17,64.56999969482422,65.04000091552734,62.97999954223633,64.75,1915200.0,0.20171843847294946,0.2080637518991634,0.45057376025093443,0.06640389777905342,0.4486490689983741,0.3592001220026619,0.05024311992966046,0.6265548923984796,-0.12482877309025203,1.1765983881867574,-0.20845956385028455,0.29336482040666967,1.0,1.0
2014-04-30,63.97999954223633,64.80999755859375,63.18999862670898,64.52999877929688,1181000.0,0.19827025878424903,0.2067447885504732,0.4739405860927698,0.06909717826789707,0.5519369797215394,0.4165428744775096,0.08395894876434648,0.6267058496255073,-0.7201082130088672,1.73206906314193,-0.09594777669031013,0.32465195221110915,1.0,1.0
2014-05-14,61.54999923706055,61.54999923706055,60.880001068115234,60.880001068115234,682300.0,0.19230943124096223,0.2020182126454981,0.3384194200988482,0.07269640712226177,0.43599740388227937,0.282024618020575,0.12034267089950831,0.5983924703326201,0.10108747653442961,-1.243624351652835,0.09769978819445059,-0.14652724508841744,0.0,1.0
2014-07-24,65.22000122070312,66.01000213623047,64.55000305175781,65.94999694824219,1219700.0,0.19672988487202486,0.19123210553608685,0.6227417717722371,0.08267557942761672,0.6997726228603426,0.735575894839017,0.07357572666626819,0.6238099758336597,-0.9070390517430102,1.582793794757754,-0.37913381187499146,0.13715506504827724,1.0,1.0
2014-07-28,65.06999969482422,65.18000030517578,64.19999694824219,64.48999786376953,536300.0,0.19750996302190044,0.1922898404273067,0.5017023783310467,0.08298458761503757,0.6548644107173813,0.5286156392337769,0.07551465230878385,0.6168283688840899,1.0250143026137033,-0.7398328704351393,0.03959272372558698,-0.28205222487803394,0.0,1.0
2014-07-30,65.75,66.0999984741211,64.91999816894531,65.33999633789062,888600.0,0.19828156238959194,0.19343037481812517,0.5580247337682913,0.08362591469606695,0.6612909519851897,0.637308550436547,0.09869228924904783,0.61924302531467,-0.2809143989351776,0.10842685944540502,-0.26916638953774624,0.10079785801274314,1.0,1.0
2014-08-11,62.08000183105469,62.52000045776367,61.650001525878906,61.68999862670898,921300.0,0.1939515526957477,0.1951866600314279,0.33843224872280797,0.0859185636819001,0.5211130181682402,0.29710141101778054,0.17319263091645368,0.5992046070299923,0.6315093911005072,-0.634060687308745,0.1668793087604973,-0.17492255149135882,0.0,1.0
2014-09-22,62.18999862670898,62.290000915527344,61.54999923706055,61.720001220703125,530200.0,0.18740566869640773,0.19071781326162998,0.3928332087198537,0.09125476968094515,0.5337336254713342,0.2842727468835067,0.0685393102008856,0.5873066725731153,0.33822821385231633,-0.17963635981130896,0.03209302564904711,-0.14269847134107239,0.0,1.0
2014-10-07,58.0,58.40999984741211,57.27999877929688,57.27999877929688,1038000.0,0.17909894950993888,0.18498481518226437,0.1609925874642886,0.0937904784022765,0.37675315974782275,0.20234843511035328,0.12441324067386958,0.5295632260284537,0.5227693294525957,-0.7549378819649709,0.20824705595683726,-0.21138182426967297,0.0,1.0
2014-10-13,56.630001068115234,57.34000015258789,55.220001220703125,55.27999877929688,1218000.0,0.17258415473799915,0.18146991454333097,0.12523791361466877,0.09491313520460598,0.24510677303898387,0.2553039711649131,0.2252900748011568,0.5098201301791843,1.155559003625549,-1.6375203982222346,0.15262395665333586,-0.13339310055726125,0.0,1.0
2014-10-16,55.86000061035156,57.31999969482422,55.15999984741211,56.77000045776367,2142500.0,0.16702467418770006,0.179236657376763,0.28844593351066994,0.09567055861683516,0.35802320763560286,0.3341394597753964,0.2993112272344167,0.5425752116367587,-1.0027453687075498,2.1637913301680567,-0.24149826259688964,0.05432524495610573,1.0,1.0
2014-10-17,57.5,59.45000076293945,57.43999862670898,59.09000015258789,2916300.0,0.16613153949903642,0.17895560520956674,0.48160329899988774,0.09622231753313026,0.42908230078884546,0.44957792609452973,0.2831600765063499,0.5617995156184699,-0.40271598994996166,2.4076112932537717,-0.2667463085286024,0.38675043682263033,1.0,1.0
2014-10-22,60.41999816894531,60.88999938964844,59.31999969482422,59.34999847412109,942600.0,0.16415872828824746,0.17819991263603355,0.4926083177935485,0.09671139195304357,0.40797674523712524,0.5423522651859034,0.2169025446385109,0.5657876869002088,1.6037320080123507,-0.9095461183486044,0.5965636643425279,-0.24560469829619153,0.0,1.0
2014-10-30,59.0099983215332,60.75,58.91999816894531,60.290000915527344,1202500.0,0.16423504164061037,0.1767095198637915,0.5292294450381692,0.0982869500536745,0.6055286646454063,0.5624149560014474,0.14751054532482857,0.5796922318333855,-0.32152602806891434,0.8856108592205791,-0.19371492630099632,0.05503907045346814,1.0,1.0
2014-11-12,65.52999877929688,65.72000122070312,64.80999755859375,65.45999908447266,889700.0,0.18227014342795922,0.17801098882535002,0.7545786421592476,0.10145981267703508,0.8375316022616832,0.6231802107476039,0.24771074649157523,0.6559394747215861,1.0784955723590903,-0.7563759899880993,0.10755733758666246,-0.17840823337770556,0.0,1.0
2014-11-18,65.93000030517578,67.20999908447266,65.93000030517578,67.0999984741211,1369400.0,0.19058534031843527,0.17988972318203725,0.8065364784008064,0.10256226563056714,0.7793653055667775,0.6147528560595767,0.3122916424011255,0.6700852875372614,-0.7165373449989411,0.34263559039765745,-0.11179373494619718,0.10256182585542989,1.0,1.0
2014-11-19,67.08000183105469,67.83999633789062,66.4800033569336,67.66999816894531,1200200.0,0.19293688484246552,0.18054279032191192,0.8289894255824601,0.10291822790887195,0.8550728656888664,0.6228640622160885,0.33873237155657077,0.6779970283179937,-1.0582134373712095,1.8772234885556625,-0.1012814323131307,0.22860828226538701,1.0,1.0
2014-11-20,67.08999633789062,68.23999786376953,66.80000305175781,68.01000213623047,1064500.0,0.19513297891678788,0.1811083935337308,0.8419929951471383,0.10323832310443282,0.8794444175878595,0.6238706395254004,0.3663618618112082,0.68501423216826,-0.38616273683521607,1.6559497185524705,-0.06994806592967462,0.1408092267069081,1.0,1.0
2014-12-03,65.62999725341797,67.11000061035156,65.45999908447266,67.06999969482422,1175400.0,0.20818235516090144,0.18530201945042066,0.6207071740911142,0.10577057208354723,0.6480223369242362,0.4910001474041007,0.31919739684265447,0.6994329545559419,-0.9802724311809548,0.22012869478785857,-0.2909399953274545,0.11760425099191477,1.0,1.0
2014-12-08,66.36000061035156,66.47000122070312,64.98999786376953,65.25,619400.0,0.20967750818269326,0.18693935172856432,0.48199153475729317,0.1064305469675988,0.6488055155719121,0.36894347605117295,0.26564525894461577,0.6977869274996605,0.2781988897600969,-0.9708241046475977,0.12123072859468204,-0.23120731298144354,0.0,1.0
2014-12-19,65.80999755859375,66.97000122070312,65.30999755859375,66.77999877929688,1532000.0,0.20333512142482946,0.19226418228942485,0.5991873933795424,0.10893699460210815,0.43261750788527376,0.5147627147609477,0.23625810709127368,0.6993604423508193,-0.5566088659914558,0.27139405612777134,-0.11070200928944794,0.1529729451725375,1.0,1.0
2014-12-22,66.68000030517578,66.73999786376953,65.4000015258789,66.08999633789062,1237500.0,0.20262287353242564,0.19338022720745981,0.5589189610212341,0.10926582481830394,0.44317609753011855,0.50925729415578,0.21975314836236812,0.6912028192745352,-0.18900519208643127,0.4930264276278461,-0.054706126492099584,0.226976961392872,1.0,1.0
2015-01-26,69.83000183105469,70.56999969482422,69.05000305175781,70.5199966430664,826900.0,0.21407817726987544,0.21008825531718664,0.7026882531583352,0.11472986022265108,0.718341501698915,0.7317357926772166,0.1109126220055853,0.7230877542706393,-0.36299205424018505,0.5991988595212808,-0.07587936732750379,0.05427648429453667,1.0,1.0
2015-06-02,89.33999633789062,90.7300033569336,89.33999633789062,90.1999969482422,688400.0,0.34534637252727596,0.32711792050362454,0.5633848398949196,0.1585243059306316,0.57165058901222,0.4301315568186828,0.31031431899923023,0.8074392248840794,-0.20721946720876147,0.0366823859082478,-0.0315958125080848,0.3081872059822291,1.0,1.0
2015-06-24,89.23999786376953,89.33000183105469,87.20999908447266,87.73999786376953,599400.0,0.33640937168161444,0.3360206279381578,0.4096819595200557,0.16438232272109266,0.5086527922112736,0.33938459673932125,0.10125943733273673,0.7863922277463338,0.04430587069044093,-0.34104852204889535,0.3233853420507481,-0.09956754071269174,0.0,1.0
