Date,Open,High,Low,Close,Volume,MA20,MA50,RSI,VWAP,CMF,CCI,ADX,OBV,V_Pattern,V2_Pattern,Outcome,LR,HR,CR
2010-03-16,53.84000015258789,54.5099983215332,53.45000076293945,54.43999862670898,230500.0,-1.17744102271685,-1.2427131340439281,1.7646575905388262,-1.699727892449415,0.5947914840506626,0.8233217048808789,2.5707480312655595,-1.3117792263525605,0,0,0,,,
2010-03-17,54.7400016784668,54.9900016784668,54.119998931884766,54.84999847412109,318200.0,-1.1698159238609942,-1.2393737112435708,1.901312900578206,-1.6924160611208208,0.6576209044617612,0.998247911403057,2.7000859008034532,-1.3007706969716613,0,0,0,-0.023695829317939263,0.004592211724953033,0.02553268597928446
2010-03-18,54.58000183105469,55.0,54.52999877929688,54.619998931884766,172900.0,-1.1637882263711183,-1.236129558488182,1.6787525184440617,-1.6887100996993671,0.48726084960224597,0.913698372305408,2.820756644869117,-1.3067523900262101,0,0,0,-0.020601660885157233,0.007657213867443823,0.012579738302719084
2010-03-19,54.40999984741211,54.93000030517578,53.900001525878906,54.40999984741211,453700.0,-1.157698126522371,-1.2330709286903838,1.4741318667623973,-1.6796872179767124,0.588743846352131,0.6801712090634928,2.79312416155876,-1.3224487124024324,0,0,0,-0.01757596307663512,0.010801907069307436,0.051446382794611514
2010-03-22,54.02999877929688,55.0,53.900001525878906,54.900001525878906,167400.0,-1.151994899399723,-1.22988192996139,1.6723351657654688,-1.6761571824684252,0.5828546529637972,0.710255559914744,2.7732910036768152,-1.316657298768358,0,0,0,-0.010659768755449009,0.017827627704896123,0.04172028053904934
2010-03-23,55.02999877929688,55.02999877929688,54.09999847412109,54.380001068115234,414900.0,-1.147839153660211,-1.2267932145842209,1.1720640906472013,-1.668485001405729,0.20926735946299566,0.6028305922039549,2.7575146779669915,-1.3310112863237793,0,0,0,-0.028779562339586555,0.0,0.014754122964990957
2010-03-24,54.2400016784668,54.5,53.81999969482422,54.119998931884766,531300.0,-1.1448190661075754,-1.2239602218498409,0.934024255454219,-1.6596431413546096,0.011426546031574758,0.34280072401729067,2.677943399050076,-1.3493922783416035,0,0,0,-0.014527416329723961,0.014527346180823932,-0.004413418053563035
2010-03-25,54.400001525878906,54.47999954223633,53.72999954223633,53.81999969482422,624100.0,-1.1433090223312576,-1.2210871150096334,0.6639470973767496,-1.6505172089377376,-0.5191992418578227,0.21139318445255828,2.5831894455685007,-1.3709838031267045,0,0,0,-0.017553599070375455,0.011640747706053877,-0.03473764052511156
2010-03-26,54.040000915527344,54.220001220703125,53.2599983215332,53.63999938964844,212400.0,-1.1411874706666703,-1.2183744607672464,0.5028524280019429,-1.6476733388224374,-0.2670418075136723,-0.03754341216039875,2.3908045125457478,-1.378332048382842,0,0,0,-0.014492801902954157,0.018394609241604007,0.02229655833786367
2010-03-29,53.650001525878906,54.27000045776367,53.650001525878906,54.040000915527344,270600.0,-1.138903681438153,-1.2154060838820697,0.746578643097459,-1.6437638715595086,-0.2205891492001324,0.13290222276816444,2.219081097903924,-1.368970300895503,0,0,0,-0.007270753333024213,0.025727018439979526,0.04325129979908123
2010-03-30,53.970001220703125,54.209999084472656,52.95000076293945,53.25,537100.0,-1.137356195294386,-1.212512919988948,0.06730848387352449,-1.6377237391232555,-0.3937952229359469,-0.36399707756753347,1.919292895857526,-1.3875519512112822,0,0,0,-0.018874915627001675,0.019615054415907447,0.0518134565067341
