Date,Open,High,Low,Close,Volume,MA20,MA50,RSI,VWAP,CMF,CCI,ADX,OBV,CMF_Left_Slope,CMF_Right_Slope,VWAP_Left_Slope,VWAP_Right_Slope,V_Pattern,Outcome
2010-04-07,23.125,23.125,22.65749931335449,22.677499771118164,14750400.0,0.023785478003795837,0.01823110385223861,0.49974465904203874,0.04474118838747765,0.6656048847575499,0.5887801050791577,0.19811518781222812,0.3446926624990501,0.7618180754440232,-0.7957297817542601,0.0911688117674958,-0.34656490582967975,0.0,1.0
2010-04-15,23.59000015258789,23.815000534057617,23.482500076293945,23.612499237060547,20639200.0,0.024095282105790233,0.019619313863668525,0.7031800439948719,0.04622321877738739,0.6149782423358027,0.7861125531982186,0.20670770255361584,0.3692910791035854,-0.18688530252656627,1.3969493282209933,-0.42833771616891725,0.37799499478261556,1.0,1.0
2010-04-16,23.520000457763672,23.727500915527344,23.200000762939453,23.462499618530277,18766400.0,0.024300348411644038,0.019853287029207703,0.6439028680514249,0.04657635259123394,0.651864365992418,0.717652084623739,0.20076705959924332,0.3610760813571241,-0.5599958669480786,1.029686116043303,-0.3544197171584067,0.35083400263115544,1.0,1.0
2010-04-21,23.587499618530277,23.59499931335449,23.21500015258789,23.28249931335449,11365600.0,0.02497508278972549,0.02056992880100289,0.5502778662953931,0.04712959843989212,0.6744224679531277,0.6676128226457922,0.15437381813679643,0.3545704110895816,1.204956401897071,-0.47884904353178864,0.18594151099445402,-0.4494715355799019,0.0,1.0
2010-04-26,24.25749969482422,24.29750061035156,23.88500022888184,24.0,18274800.0,0.02598497845191522,0.02137807605541525,0.674798436429658,0.04817314923959132,0.7459129387256546,0.8006612440091541,0.20587184948450074,0.3584586845987878,-0.8603195643356949,0.4004234103466371,-0.40958294797890404,0.2422842662993651,1.0,1.0
2010-05-03,22.637500762939453,22.8174991607666,22.104999542236328,22.3174991607666,31020000.0,0.026072627529425643,0.02201295196703512,0.283137990925238,0.04930594664648669,0.6412141759637534,0.31533732527905023,0.1605624936545145,0.3221425672270688,0.8170491721138087,-2.2492285972142416,0.03929084238166349,-0.7056263857791204,0.0,1.0
2011-06-30,21.53249931335449,21.84000015258789,20.982500076293945,21.065000534057617,119880400.0,0.007866384002134796,0.007531986035899538,0.68074368897147,0.0014312537151014437,0.704945530828836,0.8909100184188748,0.4078122779660375,0.18136066109404664,-0.048846253955572926,1.0045625174628692,-1.1032479179070778,0.6166730450646922,1.0,1.0
2012-11-06,35.619998931884766,36.209999084472656,35.474998474121094,35.96500015258789,9089200.0,0.0775222045202382,0.07240414984171313,0.6550916093196513,0.04466595133351958,0.6562874345695325,0.7321675690253907,0.42828561215232896,0.3431428512394813,1.3600207691297732,-0.5737315552726235,0.08952818032099537,-0.4672766031688889,0.0,1.0
2013-01-10,40.50749969482422,40.692501068115234,39.817501068115234,40.12749862670898,16313600.0,0.09163539165565548,0.08670685970366325,0.7906628974826893,0.0526901908518963,0.7518450623572676,0.7582525310178265,0.687053589103643,0.395483957501097,-0.25600960103429765,0.6080876399525816,-0.39410149679576706,0.06419191549624938,1.0,1.0
2013-02-21,38.77999877929688,39.5724983215332,38.6974983215332,39.36000061035156,14220800.0,0.0969373466158755,0.09517564614517597,0.4700518430171418,0.05845812215098872,0.6519916769911106,0.5212485785573969,0.20921779736405985,0.4009328984779947,1.4706353692433278,-0.38778585439419216,0.03142121989573379,-0.17559084049535673,0.0,1.0
2013-03-26,41.22499847412109,41.94499969482422,41.1349983215332,41.8650016784668,17264800.0,0.09985016816576414,0.09887776645925352,0.7024565375655749,0.06342067006764973,0.7601381044030388,0.9664309820649368,0.15198014851782973,0.4138125637145602,-1.5161294536707721,1.8010063816906097,-0.17685369032029002,0.14160178382087296,1.0,1.0
