Date,Open,High,Low,Close,Volume,MA20,MA50,RSI,VWAP,CMF,CCI,ADX,OBV,V_Pattern,Outcome,LR,HR,CR
2010-03-16,52.7400016784668,52.959999084472656,52.4900016784668,52.84999847412109,4126300.0,0.030593501420564162,0.010439012803382663,0.5758619623926418,0.004066892805018041,0.6428037376056377,0.48807551340107047,0.3072410336375359,0.12429155952720716,0,0,,,
2010-03-17,53.11000061035156,53.540000915527344,52.84999847412109,52.9900016784668,5519100.0,0.031044583351105104,0.0109332959545701,0.5924420527239938,0.0051554872663659435,0.5611165158763658,0.5461212997941963,0.2963085005263236,0.13685265120945259,0,0,-0.011731295170961241,0.008136240635585606,-0.03197734134720531
2010-03-18,53.08000183105469,53.709999084472656,52.95000076293945,53.380001068115234,4113000.0,0.03127739929421297,0.011671611911433066,0.6373093461160679,0.006083983541068871,0.5179723342421533,0.5913897167505404,0.29159037235381513,0.14621355608326814,0,0,-0.011134178786554845,0.011888983458439419,-0.04415927681577676
2010-03-19,53.459999084472656,53.59999847412109,52.77999877929688,53.459999084472656,13199100.0,0.03148838822226985,0.012529612841929494,0.6463459127052633,0.008965533253852076,0.6320409621930339,0.569446959944789,0.27937915924929735,0.176253799098094,0,0,-0.018171550891655095,0.00468340192951643,-0.042150617365647874
2010-03-22,53.29999923706055,53.58000183105469,53.18000030517578,53.38999938964844,3817700.0,0.031615709007503046,0.013269482887282968,0.6341867845049656,0.009724274582739056,0.6311668510644227,0.5911991888651855,0.26804017565224525,0.1675649766967408,0,0,-0.015151469743085202,0.007669282724159136,-0.061728381847635024
2010-03-23,53.54999923706055,53.900001525878906,53.34999847412109,53.900001525878906,3244300.0,0.03217592323791424,0.014099505481452723,0.6934769551285256,0.010493795664360483,0.7631214689729011,0.6667267823503542,0.26899603600789523,0.1749487801691745,-1,0,-0.019853859724884515,0.0065555776890722315,-0.05487919720306022
2010-03-24,53.86000061035156,54.2599983215332,53.70000076293945,54.060001373291016,3218200.0,0.032637917982134446,0.01495750641194915,0.7108111276640103,0.011282989679813227,0.744504451231975,0.7250595299767453,0.28156770863196534,0.1822731818382514,-1,0,-0.025417419166991872,0.007421107604043211,-0.07532469867077267
2010-03-25,54.29999923706055,54.5,54.0099983215332,54.08000183105469,4123700.0,0.03312173974140564,0.015770431660974582,0.7130550050563436,0.01227505579655186,0.654925216564483,0.7531005224082502,0.3004397353594172,0.19165843917551206,0,0,-0.033481271043548304,0.0036996070636110983,-0.09322975929514896
2010-03-26,54.27999877929688,54.7400016784668,54.15999984741211,54.34999847412109,3422700.0,0.03376198358495236,0.016598899573716686,0.7435101141287024,0.013152827848406101,0.6585539876716768,0.7616689940822624,0.324818322714479,0.19944826876744218,0,0,-0.033099057696447866,0.008505970480677102,-0.07747778263393
2010-03-29,54.47999954223633,54.81999969482422,54.34999847412109,54.7599983215332,2644700.0,0.034373124741764294,0.017450682964376685,0.7859119376000849,0.013905175740183351,0.6884147985787792,0.7594310029083112,0.34971962057784195,0.20546742391448325,0,0,-0.03661449714146864,0.006255752753144652,-0.08647655740372036
2010-03-30,54.83000183105469,54.83000183105469,53.79999923706055,53.93000030517578,3517500.0,0.034605940684872216,0.018249618452301553,0.6252249677005923,0.014650173307290792,0.6287052758922098,0.6513089630418425,0.34181264751307155,0.19746183604829162,0,0,-0.04273192520657429,0.0,-0.0847334431440464
2010-03-31,53.79999923706055,54.150001525878906,53.68999862670898,53.93999862670898,3357100.0,0.03490423628544076,0.018950629763083315,0.6264775947519681,0.015347469800588653,0.6881933255965909,0.5952348824966295,0.32885336309131014,0.2051023645559226,0,0,-0.02429070185760831,0.01909887981022854,-0.06730949467038766
2010-04-01,54.2400016784668,54.33000183105469,53.59000015258789,53.91999816894531,3725300.0,0.035038832742357695,0.019726249773090343,0.6227583535102637,0.016097238322972274,0.6400577064960268,0.5933444861560317,0.32354519870369,0.19662383819403953,0,0,-0.03244345651750663,0.010938082454747146,-0.076381217120424
2010-04-05,54.150001525878906,54.150001525878906,53.18000030517578,53.33000183105469,4362000.0,0.034816931000621554,0.020407054968809568,0.5202817717080679,0.01675279153677378,0.5436629577755718,0.5217466098931638,0.29778357247289095,0.18669622646061296,0,0,-0.03078634836393911,0.012611282052443034,-0.07474040672937524
