Date,Open,High,Low,Close,Volume,MA20,MA50,RSI,VWAP,CMF,CCI,ADX,OBV,V_Pattern,Outcome,LR,HR,CR
2010-03-16,26.974552154541016,27.14420318603516,26.78605079650879,27.14420318603516,3046662.0,0.00026605773519153275,0.0,0.708315430534102,0.0,0.8418179314980465,0.649704109013278,0.1898414856465959,0.049051591667792264,0,0,,,
2010-03-17,27.106502532958984,27.229028701782227,26.87087631225586,27.068803787231445,3038492.0,0.0007703300051765394,0.00014062352152335866,0.6843856365684285,0.000371139183600544,0.8536988411321753,0.6266381101489361,0.21223116000630196,0.04134103907797008,0,0,-0.011805531157203305,0.004513898160262743,0.30937505709214425
2010-03-18,27.106502532958984,27.2196044921875,26.842601776123047,27.0876522064209,2893878.0,0.0012931639913804083,0.0002631851554368847,0.6873714575658398,0.0007195761401350698,0.8398713207193821,0.6056250201742878,0.2314103151217203,0.04868461559801011,0,0,-0.011838415135335784,0.004526471497829494,0.27855158267256086
2010-03-19,27.38925552368164,27.766258239746094,27.27615547180176,27.38925552368164,3840820.0,0.001850028625411948,0.00041670976417132466,0.7330195219335945,0.00127733207241576,0.7945838504222312,0.6417957384253162,0.26213556937679805,0.058431175601472644,0,0,-0.022268623451606004,0.013917880855509797,0.29993033947763126
2010-03-22,27.05937767028809,28.03958511352539,27.05937767028809,27.851083755493164,4167184.0,0.002527547545215031,0.0006192589742548549,0.7902115773206413,0.0020392416687692316,0.8142748340979777,0.6383531867228802,0.29592213039065995,0.06900592497829036,0,0,-0.009979346592424651,0.03578802798746326,0.25636611448386176
2010-03-23,27.91705894470215,28.13383674621582,27.73798370361328,28.03958511352539,4995082.0,0.003356657361867632,0.0008398698108665614,0.8102728811702877,0.0029996704278690833,0.8471917463943214,0.6529119640183623,0.3290254089473994,0.08168156883434602,0,0,-0.04060912523629486,0.007783460184773458,0.19086297079117098
2010-03-24,27.907634735107425,28.05843544006348,27.719133377075195,27.96418571472168,4004745.0,0.004102237577326001,0.001057900638901349,0.78372893963919,0.0037111276848250663,0.8372324500870127,0.6229722580059294,0.35859237623421847,0.07151902868899512,0,0,-0.0400000190465593,0.008067238163209567,0.15764700984666283
2010-03-25,28.60508918762207,29.057493209838867,28.369462966918945,28.416587829589844,18396997.0,0.005076750843398592,0.001368820130317222,0.8312584647488754,0.007360157064617678,0.6391094746528759,0.6728949172463423,0.4012518936464451,0.11820370413434803,0,0,-0.0650488596260342,0.016177979463876533,0.10077519115477392
2010-03-26,28.53911399841309,29.443920135498047,28.463712692260746,29.30254554748535,8491926.0,0.006308040986553298,0.0017506963846389834,0.8972083036621181,0.009461497692464738,0.6869226142611432,0.6908990816216152,0.444997444658505,0.1397530259729043,0,0,-0.06169154482646425,0.031840773512673254,0.18308456515955043
2010-03-29,29.34967041015625,29.65127182006836,29.245994567871094,29.48162078857422,5852582.0,0.007564080293356451,0.001955825864381061,0.9077026564618838,0.010909223256764355,0.7040126104357647,0.6947817889028132,0.48764318517172034,0.15460468307690414,0,0,-0.08748794910985003,0.01029266926395041,0.14345452537083805
2010-03-30,29.48162078857422,30.141376495361328,29.425071716308597,29.9528751373291,5973961.0,0.009083083924671248,0.0022757761690610223,0.9326187504907335,0.01253382393115754,0.7689900671417509,0.6845056660804314,0.5315049778064863,0.16976435453894742,0,0,-0.09143221844540224,0.022378542601796225,0.17359334302051
2010-03-31,29.792648315429688,30.08482551574707,29.641847610473636,29.707822799682617,4164213.0,0.010568056908158402,0.002536380793757703,0.860376510277475,0.013546096412704212,0.7505572542432741,0.6521388329365789,0.5722337852530546,0.15919714444534797,0,0,-0.1003775933073581,0.01164256113420759,0.13908120978356187
2010-04-01,29.849199295043945,30.245052337646484,29.811498641967773,30.09425163269043,3940660.0,0.012096341397582644,0.0029414792139247636,0.8850062922551685,0.014587377054210426,0.7265075824027822,0.6433250729580132,0.6114049380210889,0.16919706090674022,0,0,-0.10310915475663472,0.013324875581483816,0.09327412907038671
2010-04-05,30.25447654724121,30.87653160095215,30.25447654724121,30.574928283691406,3836576.0,0.013510159048664871,0.003497521712086088,0.9114004014860422,0.01570627493879939,0.6853889134392843,0.6516356658629534,0.6523780432066408,0.17893285123064093,0,0,-0.11525210173243787,0.020670228364649507,0.0886313934131932
2010-04-06,30.377002716064453,30.91423225402832,30.329877853393555,30.81998062133789,3601989.0,0.014995132032152025,0.004174835839872493,0.9234726875648454,0.016791676178332215,0.6892399248796511,0.6303645104979728,0.6906702909257774,0.18807334777052356,0,0,-0.11744759909939247,0.017570917353563316,0.06381008489795552
2010-04-07,30.82940673828125,31.01790809631348,30.282751083374023,30.49010467529297,11823572.0,0.01630995177650099,0.004799255092362759,0.8335212123817719,0.01989373393393279,0.6126401482088856,0.6035755730184018,0.7269267347193046,0.15806955848769866,0,0,-0.1311926828069803,0.00611620624776523,0.029969404425373422
2010-04-08,30.43355369567871,31.0744571685791,30.207351684570312,30.970781326293945,10621777.0,0.01778254923905928,0.0055372049044208616,0.864614374637573,0.022808690058009118,0.6724588058579432,0.5973467073875689,0.7558925127992653,0.18502364299931293,0,0,-0.11962907107123187,0.02102004829848071,-0.0015455789074115137
