Date,Open,High,Low,Close,Volume,MA20,MA50,RSI,VWAP,CMF,CCI,ADX,OBV,V_Pattern,Outcome,LR,HR,CR
2010-03-16,45.68999862670898,46.619998931884766,45.29999923706055,46.4900016784668,2481200.0,0.08680082424630847,0.09488135045621723,0.5935072725128243,0.10615274450119139,0.6916516234911902,0.6339403409758105,0.23154477250545677,0.19279545097977174,0,0,,,
2010-03-17,46.84000015258789,50.400001525878906,46.75,49.650001525878906,4235700.0,0.08829880424761283,0.09452216366274621,0.7663142951252477,0.1105051326704517,0.8072777527490245,0.8672110727262077,0.26108630945839495,0.22071726436499745,0,0,-0.03312542180958105,0.0765756344323802,0.24521404848989606
2010-03-18,49.650001525878906,49.650001525878906,47.54999923706055,48.38999938964844,1943300.0,0.0894123958984741,0.09399271255188732,0.6564158086393885,0.11164843019567128,0.7766304982948472,0.7673848253428823,0.2885177366289803,0.2079069945273061,0,0,-0.08761333645782513,0.015105739717028608,0.1536756700690335
2010-03-19,48.56999969482422,48.84999847412109,47.84999847412109,48.56999969482422,1772000.0,0.09028009316240904,0.09337696350887029,0.6652582343636064,0.11271986800794975,0.7598451421424588,0.7125873260240385,0.31398977614452395,0.2195880515706803,0,0,-0.06757595575550242,0.037817769252672495,0.21326720035115082
2010-03-22,48.0099983215332,50.29999923706055,47.93999862670898,49.54999923706055,2105600.0,0.09133433118162887,0.09295480226012706,0.7115064774222597,0.1144574897300169,0.7998356455895499,0.7244459225557596,0.34681642388235234,0.23346820603486124,0,0,-0.05579574019971515,0.04920739591028636,0.1542104534800925
2010-03-23,49.70000076293945,50.27999877929688,49.130001068115234,50.18000030517578,1488800.0,0.09274751904838635,0.09266675278294492,0.7388272595575658,0.11586298355959146,0.8742893723399712,0.7037752077528642,0.3772983110674786,0.24328240339726273,0,0,-0.08879922489661632,0.014127159913574588,0.08718465714108645
2010-03-24,49.900001525878906,50.72999954223633,49.68000030517578,49.72999954223633,1451600.0,0.09411831084787037,0.0923810357424247,0.6977268400332705,0.11701665401686623,0.8117014324741958,0.6689422401879559,0.40828157551449895,0.2337134291285483,0,0,-0.09167003309770597,0.0165404147331544,0.0368672471675987
2010-03-25,50.130001068115234,50.40999984741211,48.13999938964844,48.2599983215332,2447100.0,0.09516689598624195,0.09193555012706192,0.578091292023248,0.11799722406458224,0.691182708109505,0.5928549631401049,0.40848961449364174,0.2175821002962453,0,0,-0.09712450986355842,0.012065121247618498,0.019103172565537736
2010-03-26,48.36000061035156,48.79999923706055,47.130001068115234,47.77999877929688,1451200.0,0.09640202187989849,0.09135128786681421,0.5433183662706338,0.1183852368160978,0.7270448948586818,0.5335241361241457,0.39333244962209346,0.2080157628349899,0,0,-0.06340657852707941,0.04910897253030554,0.13862409571870962
2010-03-29,47.970001220703125,48.43000030517578,47.869998931884766,48.220001220703125,819500.0,0.09787456445647413,0.09083466493516265,0.5699037135773507,0.1186822583084497,0.7411789217614855,0.5362750163223379,0.37925793938422725,0.2134179221166181,0,0,-0.055881164752132485,0.057764721474398886,0.1368772973611683
2010-03-30,48.29999923706055,48.58000183105469,47.27999877929688,47.68000030517578,866100.0,0.09928775232323162,0.09042883029818624,0.5292233331815166,0.11888147040077046,0.7758090394664956,0.5112411030555066,0.3574070150623828,0.20770857476601629,0,0,-0.06221484703554836,0.050394032427615684,0.1329323866682109
2010-03-31,47.61000061035156,47.93999862670898,47.04999923706055,47.2400016784668,723000.0,0.10023458884086517,0.0898993796321941,0.49694273191428706,0.11897164319030795,0.7183926357618725,0.4793515537062119,0.3337505913861467,0.2029425452838721,0,0,-0.0484480150693342,0.06543621879016813,0.13150168661142075
2010-04-01,47.459999084472656,49.27000045776367,47.459999084472656,49.09000015258789,1512100.0,0.101738220644841,0.08968130192027005,0.6097402696064554,0.11978374661237612,0.7771580304118637,0.5415769151747217,0.3265454806583654,0.2129103366807604,0,0,-0.045723957888779934,0.0692210063839651,0.11473331479819049
2010-04-05,49.119998931884766,49.95000076293945,48.90999984741211,49.41999816894531,843600.0,0.10296204077680099,0.08979558864750478,0.6271947283554588,0.12028584120285057,0.7438064635060009,0.5850033761845719,0.32636682689225305,0.21847136361179337,0,0,-0.07781624939805258,0.03279691597773783,0.08494605766308491
2010-04-06,49.09999847412109,49.459999084472656,48.5,48.869998931884766,1071300.0,0.10378734197346251,0.09000666904944296,0.5835429220569527,0.12077949820030354,0.6967001631176586,0.546312697005447,0.3196745522629407,0.21140933403472412,0,0,-0.0768919339913775,0.03298262097345658,0.06758397969117469
2010-04-07,48.650001525878906,48.93999862670898,47.619998931884766,47.93000030517578,1324000.0,0.10442045061216765,0.09014194726176847,0.5142675055930007,0.12110338169794976,0.6628630400074884,0.4839066874140409,0.30036312766972617,0.202681501345431,0,0,-0.06854926052868568,0.042561859255543115,0.0673214072587905
2010-04-08,47.88999938964844,48.31999969482422,47.20000076293945,48.08000183105469,941300.0,0.10517509349366805,0.09027489348229875,0.5241250629962384,0.1213577762304121,0.709455738073029,0.45002905588395276,0.27659464319794325,0.20888656849832496,0,0,-0.05403714033167253,0.05925308021083425,0.020863759516646898
2010-04-09,48.11000061035156,48.84999847412109,47.7599983215332,48.41999816894531,879100.0,0.10596082560256864,0.09053145528697801,0.5469806765120582,0.12165364748690899,0.6891137686725612,0.48136349526925615,0.2609514388376092,0.2146816120913443,0,0,-0.05844428590424983,0.05449248818856156,0.03410980297819307
2010-04-12,48.290000915527344,49.400001525878906,48.25,49.27999877929688,1140200.0,0.10709702877682287,0.09101076012177203,0.601721637041383,0.12223345301076616,0.7500960850339844,0.5391707511633019,0.2527828317207017,0.22219783175322647,0,0,-0.061751379420424406,0.05039237337835968,0.02023956173680447
2010-04-13,49.33000183105469,50.04999923706055,49.310001373291016,49.77000045776367,1405600.0,0.10830954422526318,0.09166149526985148,0.6307693642236324,0.12306951200012495,0.7405670412268713,0.6223673186534647,0.2522527145824741,0.23146357316415578,0,0,-0.08177765206616022,0.02840904516762684,0.0004057760463013642
2010-04-14,49.93999862670898,51.56999969482422,49.810001373291016,51.45000076293945,1915200.0,0.10971142633032416,0.09241951983517985,0.7162765542909894,0.12481506278827692,0.726384920377456,0.7635004454676454,0.2657310241099733,0.24408860727785225,0,0,-0.09322883960160046,0.032750674163616086,-0.0008036387474823065
2010-04-15,51.27999877929688,54.119998931884766,50.97999954223633,53.27999877929688,2851600.0,0.1107373999453028,0.09328716625441905,0.7872895093371294,0.12830143094243418,0.6773960513834446,0.8721891695128204,0.29499770339877296,0.26288640765307,0,0,-0.11622933826162075,0.05519922469337643,0.013022390159519451
