Date,Open,High,Low,Close,Volume,MA20,MA50,RSI,VWAP,CMF,CCI,ADX,OBV,V_Pattern,Outcome,LR,HR,CR
2010-03-16,31.12368392944336,31.36500358581543,30.996320724487305,31.076759338378903,2181445.0,0.011840269848506252,0.00041527918548156517,0.6718190277630389,0.0,0.7673235336248299,0.5660916581491412,0.17444445696221372,0.0750164060254802,0,0,,,
2010-03-17,31.130386352539062,31.713579177856445,31.04994773864746,31.458850860595703,1301139.0,0.012393574168353516,0.0008379594554596137,0.7335115855909051,0.0005203897626987475,0.7049750198676219,0.6132251657336971,0.17837516534772258,0.07936173141054736,0,0,-0.004314015711612202,0.018766204640815184,0.13826577169872142
2010-03-18,31.40522575378418,31.673358917236328,31.31808090209961,31.566104888916016,1393779.0,0.012761700341166471,0.0012939363158677164,0.7496443958245602,0.0011007914172445066,0.6632791602609098,0.6286705007209262,0.18202510884855216,0.08401644030012298,0,0,-0.012998091732875585,0.00980180189793578,0.11442575734995694
2010-03-19,31.190717697143555,31.800722122192383,31.12368392944336,31.190717697143555,1917845.0,0.012862098330586408,0.001651873741901816,0.6497347088007435,0.001715391954522083,0.5490416080750579,0.5866907354278146,0.1757807873221267,0.07761154384930247,0,0,-0.0061584086266059926,0.019324665719622013,0.14610322947866825
2010-03-22,30.94939613342285,31.43874168395996,30.81532859802246,31.116979598999023,1387812.0,0.012951340635171005,0.0019126962440990103,0.6312443982452818,0.0021260220051193546,0.5368754968673494,0.528780406923811,0.15558330452744218,0.07297676254361504,0,0,-0.004298315181528142,0.027294209675960603,0.12357616398638066
2010-03-23,31.11027717590332,31.881162643432617,30.862253189086918,31.760501861572266,3352350.0,0.013495720661077848,0.002146696624478389,0.7364158050796927,0.0035576127131180524,0.6283624974990998,0.6019035350134828,0.15356390497516248,0.0841723777350972,0,0,-0.009478702036053246,0.024773788377394277,0.11180520059170325
2010-03-24,31.713579177856445,31.713579177856445,31.08346366882324,31.103574752807617,2257078.0,0.013875002518726115,0.0022401119271563963,0.5892468811940084,0.004161876051735902,0.6104072034818017,0.5502893356750294,0.15168874824804562,0.0766345679165639,0,0,-0.028282002083877572,0.005276474103166953,0.030181453489594123
2010-03-25,31.398521423339844,31.398521423339844,30.90247344970703,30.956100463867188,2479355.0,0.0142252801036582,0.0022983808288248586,0.5603809188203606,0.004725694868520036,0.5048853561137412,0.4760913719949369,0.14088460835095262,0.06835443472549577,0,0,-0.018750025678792432,0.015517226683058577,0.02564653680321325
2010-03-26,30.96280288696289,31.16390419006348,30.533788681030277,30.882362365722656,3442305.0,0.01440599610372234,0.0023076298817220897,0.5456989493113447,0.005423787034354088,0.47169409243498805,0.3721149205004692,0.11846015107797131,0.056858402941310046,0,0,-0.013858793565855326,0.029666519448780744,0.10285835191219768
2010-03-29,30.98961639404297,31.29126739501953,30.8220329284668,31.264453887939453,2474880.0,0.01460232993559199,0.002327052761222137,0.614349697050441,0.006098268564514897,0.515245694291167,0.46750942431103526,0.0986553175786592,0.06512359127937002,0,0,-0.014760130964547901,0.028869107836750365,0.0920338958346149
2010-03-30,31.385114669799805,31.69346809387207,31.37170791625977,31.58621406555176,2177268.0,0.014818743111417787,0.0024685626126290106,0.6659555810472217,0.0068138742349079795,0.5250474799980572,0.6328988164605923,0.09698618022777117,0.07239486507140486,0,0,-0.027229837176139974,0.015866196652939698,0.10613212468012537
2010-03-31,31.48566436767578,31.626434326171875,31.217531204223636,31.33819007873535,1387514.0,0.015003921258452096,0.0025471791675030497,0.6113841093138115,0.007190616113418757,0.5423991434383069,0.5585573983700356,0.0878405222032459,0.06776107897604065,0,0,-0.030135795466656744,0.012521230779226887,0.0817062617264824
2010-04-01,31.50577545166016,31.79401969909668,31.27786064147949,31.50577545166016,2126547.0,0.015211410775157086,0.00269053909265779,0.6394295387644455,0.007824680202965006,0.5445332330600898,0.6020842666333238,0.08630097502740741,0.07486296329557793,0,0,-0.031016046816610132,0.011978585579745328,0.05326204363333275
2010-04-05,31.700172424316406,31.97500991821289,31.606325149536133,31.874460220336918,2125801.0,0.015329657352457865,0.0029402629945466663,0.6969519628492797,0.008592826412411214,0.525960843789134,0.6944808501697083,0.09218219269588096,0.0819623562496752,0,0,-0.03702126757920088,0.00872340039108614,0.04702126757920099
2010-04-06,31.78061294555664,31.95490074157715,31.61973190307617,31.94149208068848,1561158.0,0.015548301919178553,0.0032991249311178916,0.7069660525720576,0.009163696880412187,0.5721336599335404,0.6713022800011942,0.09764332338803494,0.08717604939660314,0,0,-0.039116717770513024,0.006098831833149556,0.017455273188710672
2010-04-07,31.8409423828125,31.995119094848636,31.61302947998047,31.733688354492188,1744052.0,0.015731249310137585,0.0036774100103575402,0.6553365231807258,0.009719427067906183,0.566198493741756,0.6287338743621315,0.10447783507660069,0.081351557602508,0,0,-0.04092337635575,0.0048268475263041994,-0.0067156554896918704
2010-04-08,31.58621406555176,31.69346809387207,31.23764038085937,31.59962272644043,1263844.0,0.015911965945021284,0.004064019368788918,0.6228066717611831,0.01008268387753819,0.5678398579434195,0.535963407612478,0.08872540773014037,0.07713078379128198,0,0,-0.03316429444837931,0.012885518529364105,-0.06147019352319746
2010-04-09,31.639841079711918,32.216331481933594,31.51247787475586,32.18951797485352,1658274.0,0.016271167823893817,0.0045458935773093345,0.7186881179074414,0.010732694411765609,0.5767551298889579,0.6701149915854996,0.09711961821954251,0.0826688086353585,0,0,-0.03500207607719857,0.01824358496974421,-0.05833683370190067
2010-04-12,32.30347442626953,32.33028793334961,31.95490074157715,32.055450439453125,1335600.0,0.01658128608609402,0.00503609206502148,0.68560625999468,0.011213523636234735,0.5639809209654231,0.6826432635707402,0.10935861448937645,0.0782083961934167,0,0,-0.05497708125426837,0.0008329887729609638,-0.08746352489230942
2010-04-13,31.92808532714844,32.249847412109375,31.8409423828125,32.088966369628906,1331870.0,0.016944949477117166,0.005497618357167944,0.6910319456457827,0.01169336904734064,0.5504391321750589,0.6496861504388837,0.11388511827767828,0.08265635180815839,0,0,-0.04349639849085057,0.012547089517923181,-0.08301964122000062
2010-04-14,32.176109313964844,32.678863525390625,32.149295806884766,32.638641357421875,1560711.0,0.017464788012097665,0.0059804173393939175,0.7721316041853317,0.012401378984320033,0.6089819839876457,0.7221606369141579,0.13478048527491215,0.08786855213960151,0,0,-0.05118022855634784,0.015667510309762444,-0.08878206309372522
