Date,Open,High,Low,Close,Volume,MA20,MA50,RSI,VWAP,CMF,CCI,ADX,OBV,V_Pattern,Outcome,LR,HR,CR
2010-03-16,8.006428718566895,8.03499984741211,7.946785926818848,8.016071319580078,446908000.0,0.0,0.0,0.7109793619697063,0.0,0.7752957191623258,0.6446303006970917,0.36468675637924064,0.24419208315984725,0,0,,,
2010-03-17,8.032142639160156,8.087499618530273,7.973928928375244,8.00428581237793,450956800.0,0.0002281435183419528,4.369410097848636e-05,0.6995754174019456,0.00037868462464624164,0.7571253764075714,0.6357557363127343,0.36746905114489337,0.22415073518706513,0,0,-0.010648197719101632,0.006905749358155295,0.19487642556148027
2010-03-18,8.003570556640625,8.035714149475098,7.950356960296631,8.023214340209961,342109600.0,0.0004578737487253362,8.807965890358926e-05,0.7079473266224606,0.0006674852328197312,0.7654796914845698,0.6194623965649443,0.3664120768798215,0.23935471379084555,0,0,-0.007094278134591954,0.010485515367262306,0.16504565296597135
2010-03-19,8.028214454650879,8.044285774230957,7.901071071624756,7.9375,559445600.0,0.0006755463232752112,0.00013683028764903404,0.6218830548832367,0.001066109965726425,0.7580670120943025,0.6000734397186146,0.35783438235022974,0.2144919244029444,0,0,-0.015846938350994596,0.007389203549290083,0.18499884107239434
2010-03-22,7.873929023742676,8.071429252624512,7.862500190734863,8.026785850524902,456419600.0,0.0009328823211397913,0.0001980712266464249,0.6669036635786371,0.001432846889770023,0.7907564903836799,0.6001453025648212,0.34404188116249773,0.23477604923529644,0,0,-0.0014398529773622048,0.026906531626783955,0.17192341962198573
2010-03-23,8.058570861816406,8.170714378356934,8.003570556640625,8.15571403503418,602431200.0,0.0012639391408366396,0.00026886342322793993,0.7231819867889139,0.0019980379803760107,0.8624422696003955,0.630355375752886,0.3408983930264756,0.261549197591992,0,0,-0.02442704648320986,0.013971160889161362,0.13503899095785243
2010-03-24,8.130000114440918,8.221428871154785,8.125356674194336,8.19178581237793,597780400.0,0.0015676017358289066,0.0003521025372863265,0.73759616085801,0.0025660223003348692,0.8595408366457911,0.6482000796031071,0.3424984026583788,0.28811565585963295,0,0,-0.03279908081094626,0.011210392654906766,0.08149418736405045
2010-03-25,8.247142791748047,8.248929023742676,8.08035659790039,8.094642639160156,542284400.0,0.0018283221356857338,0.00043391551778587667,0.6423954124981732,0.0030019910628171775,0.7760358183693006,0.6316720105559591,0.3367106300738506,0.26401554170100094,0,0,-0.046954670180949065,0.00021805159894804364,0.021537164816972865
2010-03-26,8.176786422729492,8.283928871154785,8.162500381469727,8.246429443359375,640875200.0,0.0021062832718367827,0.0005214334941460105,0.7085555300792138,0.0036147732455668047,0.7682333413862602,0.6676723645134502,0.33475145050082455,0.29249721198588485,0,0,-0.038826449295510476,0.01323621723668944,0.11047853354584128
2010-03-29,8.321429252624512,8.352499961853027,8.272143363952637,8.299642562866211,540744400.0,0.0023537823893718945,0.0006206635382613179,0.7291638835113333,0.004148655647780886,0.7156106534539981,0.7050168529429126,0.3393313934867486,0.3165288857176775,0,0,-0.05565185090611689,0.003767777247343821,0.10186228577561163
